"","Quad","Year","trackID","basalArea_genet","logsize_t0","logsize_t1","survives_tplus1","size_tplus1"
"3847","e1q5-3",37,"BOUCUR_35_7",10.6047382795195,2.36130090874177,2.00690939428881,1,7.44028678362902
"3848","e1q5-3",39,"BOUCUR_35_7",7.44028678362902,2.00690939428881,3.39685976339338,1,29.8701532683025
"3850","e1q5-3",35,"BOUCUR_35_8",16.617784341605,2.81047346776088,2.50224986557315,1,12.2099337908506
"3853","e1q5-3",36,"BOUCUR_36_1",10.6516809744595,2.36571771767775,1.93066647736266,1,6.89410347467002
"3854","e1q5-3",37,"BOUCUR_36_1",6.89410347467002,1.93066647736266,3.42832603282968,1,30.824999499996
"3855","e1q5-3",38,"BOUCUR_36_1",30.824999499996,3.42832603282968,3.34510608737382,1,28.3635845252443
"3856","e1q5-3",40,"BOUCUR_36_1",28.3635845252443,3.34510608737382,4.93580070895285,1,139.184544236624
"3858","e1q5-3",36,"BOUCUR_36_2",26.0705497744925,3.26080631611939,4.01515921473094,1,55.432120310068
"3859","e1q5-3",37,"BOUCUR_36_2",55.432120310068,4.01515921473094,5.06998850251854,1,159.172497249941
"3860","e1q5-3",38,"BOUCUR_36_2",159.172497249941,5.06998850251854,5.21145253304172,1,183.360201607244
"3861","e1q5-3",39,"BOUCUR_36_2",183.360201607244,5.21145253304172,3.28113424884401,1,26.60593334094
"3862","e1q5-3",40,"BOUCUR_36_2",26.60593334094,3.28113424884401,5.9239158828776,1,373.872893567074
"3863","e1q5-3",41,"BOUCUR_36_2",373.872893567074,5.9239158828776,5.48684412899641,1,241.493879478323
"3865","e1q5-3",36,"BOUCUR_36_3",8.816793583502,2.17665826463679,2.71769789134274,1,15.145415688453
"3866","e1q5-3",37,"BOUCUR_36_3",15.145415688453,2.71769789134274,5.97284691942791,1,392.621843923754
"3867","e1q5-3",39,"BOUCUR_36_3",392.621843923754,5.97284691942791,4.60585888681422,1,100.068893803499
"3868","e1q5-3",40,"BOUCUR_36_3",100.068893803499,4.60585888681422,6.22863417878342,1,507.062453668759
"3869","e1q5-3",41,"BOUCUR_36_3",507.062453668759,6.22863417878342,6.70410327577035,1,815.746198856066
"3870","e1q5-3",42,"BOUCUR_36_3",815.746198856066,6.70410327577035,6.90178719151498,1,994.049686191028
"3871","e1q5-3",43,"BOUCUR_36_3",994.049686191028,6.90178719151498,8.46975290913733,1,4768.33711138656
"3872","e1q5-3",44,"BOUCUR_36_3",4768.33711138656,8.46975290913733,6.67816158968784,1,794.856495605095
"3873","e1q5-3",45,"BOUCUR_36_3",794.856495605095,6.67816158968784,6.08954462943032,1,441.220446586653
"3874","e1q5-3",46,"BOUCUR_36_3",441.220446586653,6.08954462943032,6.21706357906591,1,501.22924890267
"3875","e1q5-3",47,"BOUCUR_36_3",501.22924890267,6.21706357906591,7.35702438011942,1,1567.16632670187
"3876","e1q5-3",48,"BOUCUR_36_3",1567.16632670187,7.35702438011942,4.27483734936531,1,71.8684489101302
"3877","e1q5-3",49,"BOUCUR_36_3",71.8684489101302,4.27483734936531,4.66907643459043,1,106.599245579405
"3878","e1q5-3",50,"BOUCUR_36_3",106.599245579405,4.66907643459043,4.10402502061336,1,60.5836479353934
"3879","e1q5-3",51,"BOUCUR_36_3",60.5836479353934,4.10402502061336,3.48282943580941,1,32.551694830012
"3880","e1q5-3",53,"BOUCUR_36_3",32.551694830012,3.48282943580941,2.1523792511115,1,8.60530824908099
"3882","e1q5-3",36,"BOUCUR_36_4",11.8821626853765,2.47503834159007,2.83003170611101,1,16.9459981077205
"3884","e1q5-3",36,"BOUCUR_36_5",21.1590352734416,3.05206701395839,3.41168469217154,1,30.3162748528248
"3885","e1q5-3",37,"BOUCUR_36_5",30.3162748528248,3.41168469217154,5.11619000394696,1,166.699035508299
"3886","e1q5-3",39,"BOUCUR_36_5",166.699035508299,5.11619000394696,5.04214239325391,1,154.801305294317
"3887","e1q5-3",40,"BOUCUR_36_5",154.801305294317,5.04214239325391,4.94910119145201,1,141.048131664639
"3888","e1q5-3",41,"BOUCUR_36_5",141.048131664639,4.94910119145201,5.32076807423223,1,204.540924288559
"3889","e1q5-3",42,"BOUCUR_36_5",204.540924288559,5.32076807423223,5.65671529155016,1,286.206990356607
"3890","e1q5-3",43,"BOUCUR_36_5",286.206990356607,5.65671529155016,4.17556682648716,1,65.0767164152305
"3891","e1q5-3",45,"BOUCUR_36_5",65.0767164152305,4.17556682648716,5.67960332806848,1,292.833248150892
"3892","e1q5-3",47,"BOUCUR_36_5",292.833248150892,5.67960332806848,4.55572587514512,1,95.175815927024
"3893","e1q5-3",48,"BOUCUR_36_5",95.175815927024,4.55572587514512,3.03074467424308,1,20.7126510255455
"3894","e1q5-3",49,"BOUCUR_36_5",20.7126510255455,3.03074467424308,1.30189721399944,1,3.67626471647499
"3896","e1q5-3",37,"BOUCUR_37_1",29.1131813641665,3.37119103945926,3.90922601304644,1,49.8603457778572
"3897","e1q5-3",39,"BOUCUR_37_1",49.8603457778572,3.90922601304644,3.96490045833732,1,52.7150217875573
"3898","e1q5-3",40,"BOUCUR_37_1",52.7150217875573,3.96490045833732,5.21670586549321,1,184.325988282795
"3899","e1q5-3",41,"BOUCUR_37_1",184.325988282795,5.21670586549321,6.25811031147426,1,522.231152879467
"3900","e1q5-3",42,"BOUCUR_37_1",522.231152879467,6.25811031147426,6.34336871315649,1,568.708905254154
"3901","e1q5-3",43,"BOUCUR_37_1",568.708905254154,6.34336871315649,3.57267806247297,1,35.6118362835203
"3902","e1q5-3",45,"BOUCUR_37_1",35.6118362835203,3.57267806247297,4.24393521069856,1,69.6815244864686
"3903","e1q5-3",46,"BOUCUR_37_1",69.6815244864686,4.24393521069856,3.96647736607066,1,52.79821408913
"3905","e1q5-3",37,"BOUCUR_37_2",0.728537540807148,-0.316716123024418,2.61263994112361,1,13.6349989750033
"3909","e1q5-3",37,"BOUCUR_37_5",17.265009735689,2.84868189473922,2.39007573440772,1,10.914320501341
"3915","e1q5-3",39,"BOUCUR_39_2",5.47642764489301,1.70045299876944,2.69464936073372,1,14.8003282671025
"3917","e1q5-3",39,"BOUCUR_39_3",24.433384576262,3.19595041747722,3.16591789284494,1,23.710497743745
"3918","e1q5-3",40,"BOUCUR_39_3",23.710497743745,3.16591789284494,5.6828208204545,1,293.776954266689
"3919","e1q5-3",41,"BOUCUR_39_3",293.776954266689,5.6828208204545,4.82822830000018,1,124.989320793442
"3920","e1q5-3",42,"BOUCUR_39_3",124.989320793442,4.82822830000018,3.86095581187398,1,47.510741003815
"3922","e1q5-3",40,"BOUCUR_40_1",9.31116506090349,2.23121422426548,3.0033960207538,1,20.15386377747
"3923","e1q5-3",41,"BOUCUR_40_1",20.15386377747,3.0033960207538,4.37732365892661,1,79.6246452741449
"3924","e1q5-3",43,"BOUCUR_40_1",79.6246452741449,4.37732365892661,4.06820419712932,1,58.4519001942839
"3925","e1q5-3",45,"BOUCUR_40_1",58.4519001942839,4.06820419712932,5.25670821225335,1,191.848924791274
"3926","e1q5-3",46,"BOUCUR_40_1",191.848924791274,5.25670821225335,4.60587318351926,1,100.070324469185
"3927","e1q5-3",47,"BOUCUR_40_1",100.070324469185,4.60587318351926,6.69036736348928,1,804.617785053708
"3928","e1q5-3",48,"BOUCUR_40_1",804.617785053708,6.69036736348928,3.76618007202879,1,43.2146722078706
"3929","e1q5-3",49,"BOUCUR_40_1",43.2146722078706,3.76618007202879,4.33710448836098,1,76.4857530127391
"3930","e1q5-3",50,"BOUCUR_40_1",76.4857530127391,4.33710448836098,3.75408395286457,1,42.6950911754832
"3932","e1q5-3",40,"BOUCUR_40_2",5.894195258295,1.77396801208286,0.331130541606857,1,1.392541565057
"3933","e1q5-3",41,"BOUCUR_40_2",1.392541565057,0.331130541606857,2.79246027035719,1,16.321124826564
"3937","e1q5-3",43,"BOUCUR_43_1",11.0187209939379,2.39959573473293,3.51905645539276,1,33.752566382575
"3938","e1q5-3",45,"BOUCUR_43_1",33.752566382575,3.51905645539276,2.58658313592664,1,13.2843033092255
"3940","e1q5-3",43,"BOUCUR_43_2",22.0951999078904,3.09536038619465,3.83148687479771,1,46.1310784041316
"3941","e1q5-3",45,"BOUCUR_43_2",46.1310784041316,3.83148687479771,4.05088338364669,1,57.4481834224892
"3942","e1q5-3",46,"BOUCUR_43_2",57.4481834224892,4.05088338364669,3.12032309128244,1,22.6536976731491
"3943","e1q5-3",47,"BOUCUR_43_2",22.6536976731491,3.12032309128244,5.02135210195831,1,151.616165780359
"3944","e1q5-3",48,"BOUCUR_43_2",151.616165780359,5.02135210195831,2.85309456246513,1,17.341362823447
"3945","e1q5-3",49,"BOUCUR_43_2",17.341362823447,2.85309456246513,2.71782070393879,1,15.1472758504952
"3946","e1q5-3",50,"BOUCUR_43_2",15.1472758504952,2.71782070393879,3.13186243746119,1,22.916620594648
"3949","e1q5-3",45,"BOUCUR_45_1",0.724005350305,-0.322956496699693,2.82381018598487,1,16.840895527365
"3950","e1q5-3",47,"BOUCUR_45_1",16.840895527365,2.82381018598487,3.05285081387457,1,21.175626224659
"3951","e1q5-3",49,"BOUCUR_45_1",21.175626224659,3.05285081387457,3.42208933655747,1,30.6333515866375
"3952","e1q5-3",50,"BOUCUR_45_1",30.6333515866375,3.42208933655747,2.73567390550056,1,15.420131646736
"3953","e1q5-3",52,"BOUCUR_45_1",15.420131646736,2.73567390550056,3.42631718902284,1,30.763139045453
"3954","e1q5-3",53,"BOUCUR_45_1",30.763139045453,3.42631718902284,2.5470830993363,1,12.769801163605
"3955","e1q5-3",55,"BOUCUR_45_1",12.769801163605,2.5470830993363,3.20182418832189,1,24.5773229950295
"3956","e1q5-3",56,"BOUCUR_45_1",24.5773229950295,3.20182418832189,2.88485561335183,1,17.900982746018
"3959","e1q5-3",45,"BOUCUR_45_3",41.0336602386706,3.71439271131438,2.78340052286762,1,16.1739273496928
"3960","e1q5-3",47,"BOUCUR_45_3",16.1739273496928,2.78340052286762,2.74731710659309,1,15.6007206171099
"3961","e1q5-3",49,"BOUCUR_45_3",15.6007206171099,2.74731710659309,3.62810968116692,1,37.6415947069489
"3962","e1q5-3",50,"BOUCUR_45_3",37.6415947069489,3.62810968116692,2.220428261452,1,9.21127485523697
"3963","e1q5-3",51,"BOUCUR_45_3",9.21127485523697,2.220428261452,2.06233187175119,1,7.86428695399463
"3964","e1q5-3",52,"BOUCUR_45_3",7.86428695399463,2.06233187175119,3.9960159437467,1,54.381060667358
"3965","e1q5-3",53,"BOUCUR_45_3",54.381060667358,3.9960159437467,1.12226851746238,1,3.07181477067212
"3966","e1q5-3",55,"BOUCUR_45_3",3.07181477067212,1.12226851746238,4.30153032729966,1,73.8126648487462
"3967","e1q5-3",56,"BOUCUR_45_3",73.8126648487462,4.30153032729966,1.81173261793506,1,6.12104368001659
"3969","e1q5-3",46,"BOUCUR_46_1",16.4478768683365,2.80019640312706,3.2011297443642,1,24.5602613464445
"3970","e1q5-3",47,"BOUCUR_46_1",24.5602613464445,3.2011297443642,4.05908064895319,1,57.9210368280025
"3971","e1q5-3",48,"BOUCUR_46_1",57.9210368280025,4.05908064895319,1.9945210812493,1,7.34868276302952
"3977","e1q5-3",47,"BOUCUR_47_4",12.0492984507465,2.48900643838676,3.55007955956523,1,34.816087330188
"3978","e1q5-3",48,"BOUCUR_47_4",34.816087330188,3.55007955956523,2.5371617196903,1,12.643733534768
"3983","e1q5-3",47,"BOUCUR_47_8",9.8837922986085,2.29089627400517,3.44531876231323,1,31.3532760967605
"3984","e1q5-3",48,"BOUCUR_47_8",31.3532760967605,3.44531876231323,1.00825648009174,1,2.7408181756865
"3987","e1q5-3",48,"BOUCUR_48_1",7.05180822195462,1.95328406932106,1.94880164902775,1,7.02026979073414
"3989","e1q5-3",49,"BOUCUR_49_1",4.79706399951152,1.56800406400098,3.07396892883877,1,21.6275708467534
"3990","e1q5-3",51,"BOUCUR_49_1",21.6275708467534,3.07396892883877,2.76063480708392,1,15.8098759846731
"3993","e1q5-3",50,"BOUCUR_50_2",2.73822518365899,1.00730996733357,1.07989753640572,1,2.94437784407198
"4006","e1q5-3",51,"BOUCUR_51_9",4.146549386431,1.42227651522792,2.93329730086345,1,18.7894830460728
"4007","e1q5-3",53,"BOUCUR_51_9",18.7894830460728,2.93329730086345,2.03185105488981,1,7.628193503087
"4009","e1q5-3",53,"BOUCUR_53_1",12.1995652431844,2.50140031529968,3.0007933765661,1,20.1014786405564
"4011","e1q5-3",54,"BOUCUR_54_1",9.84233936879751,2.28669342353977,2.70912567651258,1,15.0161408091215
"4012","e1q5-3",55,"BOUCUR_54_1",15.0161408091215,2.70912567651258,3.75269012138291,1,42.6356228673185
"4013","e1q5-3",56,"BOUCUR_54_1",42.6356228673185,3.75269012138291,3.24523304433711,1,25.667691073332
"4014","e1q5-3",57,"BOUCUR_54_1",25.667691073332,3.24523304433711,4.1250798482689,1,61.8727494850692
"4016","e1q5-3",54,"BOUCUR_54_2",9.51436634918501,2.25280290359468,4.14373911395932,1,63.0380879255455
"4017","e1q5-3",56,"BOUCUR_54_2",63.0380879255455,4.14373911395932,4.57344506800192,1,96.8772843712475
"4022","e1q5-3",55,"BOUCUR_55_2",6.29698490288424,1.84007093199448,3.70296198118985,1,40.5672861188984
"4025","e1q5-3",56,"BOUCUR_56_1",19.5096501244664,2.97090922133564,2.92491651028423,1,18.632670348606
"4027","e1q5-3",56,"BOUCUR_56_2",11.9655922528405,2.48203521891011,3.31267477192451,1,27.4584724862025
"4038","e1q5-3",65,"BOUCUR_65_2",8.96630807961604,2.19347400601913,6.03160750242557,1,416.383829705114
"4046","e1q5-4",34,"BOUCUR_34_1",343.206533661079,5.8383324049066,4.9512608635693,1,141.353078555913
"4047","e1q5-4",35,"BOUCUR_34_1",141.353078555913,4.9512608635693,5.94285255418951,1,381.020261761675
"4048","e1q5-4",37,"BOUCUR_34_1",381.020261761675,5.94285255418951,6.3915107555509,1,596.757453652144
"4049","e1q5-4",38,"BOUCUR_34_1",596.757453652144,6.3915107555509,6.85601678649571,1,949.577155937738
"4050","e1q5-4",39,"BOUCUR_34_1",949.577155937738,6.85601678649571,6.14805540431099,1,467.806806614791
"4051","e1q5-4",40,"BOUCUR_34_1",467.806806614791,6.14805540431099,6.97995681023841,1,1074.87194253031
"4052","e1q5-4",41,"BOUCUR_34_1",1074.87194253031,6.97995681023841,7.74464215666594,1,2309.16705598509
"4053","e1q5-4",42,"BOUCUR_34_1",2309.16705598509,7.74464215666594,7.74954021584587,1,2320.50523775646
"4054","e1q5-4",43,"BOUCUR_34_1",2320.50523775646,7.74954021584587,8.91799613624905,1,7465.11515803676
"4055","e1q5-4",44,"BOUCUR_34_1",7465.11515803676,8.91799613624905,8.62675419382721,1,5578.94067312727
"4056","e1q5-4",45,"BOUCUR_34_1",5578.94067312727,8.62675419382721,8.87493874638369,1,7150.50845955203
"4057","e1q5-4",46,"BOUCUR_34_1",7150.50845955203,8.87493874638369,7.66874229963629,1,2140.3877851983
"4058","e1q5-4",47,"BOUCUR_34_1",2140.3877851983,7.66874229963629,8.76409026767429,1,6400.23679367023
"4059","e1q5-4",48,"BOUCUR_34_1",6400.23679367023,8.76409026767429,6.20391993853752,1,494.68437777099
"4060","e1q5-4",49,"BOUCUR_34_1",494.68437777099,6.20391993853752,5.45750006502054,1,234.51043011992
"4061","e1q5-4",50,"BOUCUR_34_1",234.51043011992,5.45750006502054,5.0916674953543,1,162.660872285404
"4062","e1q5-4",51,"BOUCUR_34_1",162.660872285404,5.0916674953543,3.84539007984888,1,46.7769275293545
"4063","e1q5-4",53,"BOUCUR_34_1",46.7769275293545,3.84539007984888,4.18185526317498,1,65.4872366386614
"4064","e1q5-4",54,"BOUCUR_34_1",65.4872366386614,4.18185526317498,3.57001349177507,1,35.517072336747
"4065","e1q5-4",56,"BOUCUR_34_1",35.517072336747,3.57001349177507,3.17544369922849,1,23.937438535464
"4066","e1q5-4",58,"BOUCUR_34_1",23.937438535464,3.17544369922849,2.72297912125279,1,15.2256136964435
"4067","e1q5-4",60,"BOUCUR_34_1",15.2256136964435,2.72297912125279,5.00806539760432,1,149.615010429767
"4069","e1q5-4",34,"BOUCUR_34_2",18.6774931032971,2.92731922161582,1.39591719681017,1,4.03867713616951
"4071","e1q5-4",34,"BOUCUR_34_3",345.853016442542,5.84601387683172,4.99715034368501,1,147.990834632102
"4072","e1q5-4",35,"BOUCUR_34_3",147.990834632102,4.99715034368501,5.95869372246899,1,387.104128399149
"4073","e1q5-4",37,"BOUCUR_34_3",387.104128399149,5.95869372246899,5.97863812085178,1,394.902192711708
"4074","e1q5-4",38,"BOUCUR_34_3",394.902192711708,5.97863812085178,5.91781832538884,1,371.600118335725
"4075","e1q5-4",39,"BOUCUR_34_3",371.600118335725,5.91781832538884,5.13164884625665,1,169.296031166524
"4076","e1q5-4",40,"BOUCUR_34_3",169.296031166524,5.13164884625665,5.49344505480644,1,243.093235468165
"4077","e1q5-4",41,"BOUCUR_34_3",243.093235468165,5.49344505480644,6.72136749193601,1,829.951688056756
"4078","e1q5-4",42,"BOUCUR_34_3",829.951688056756,6.72136749193601,7.52499349772502,1,1853.80117212712
"4079","e1q5-4",43,"BOUCUR_34_3",1853.80117212712,7.52499349772502,6.17787668219607,1,481.967498941934
"4080","e1q5-4",45,"BOUCUR_34_3",481.967498941934,6.17787668219607,3.22671338615179,1,25.1967088841156
"4083","e1q5-4",34,"BOUCUR_34_5",129.370493538485,4.86268033086019,2.15876809804313,1,8.6604622438958
"4085","e1q5-4",34,"BOUCUR_34_6",25.9015765435565,3.25430383726055,4.05272793268978,1,57.5542472040992
"4086","e1q5-4",35,"BOUCUR_34_6",57.5542472040992,4.05272793268978,4.54462799015681,1,94.1254051183308
"4087","e1q5-4",37,"BOUCUR_34_6",94.1254051183308,4.54462799015681,4.46599338842068,1,87.0074187859446
"4088","e1q5-4",38,"BOUCUR_34_6",87.0074187859446,4.46599338842068,3.97848674257618,1,53.4361104228625
"4089","e1q5-4",39,"BOUCUR_34_6",53.4361104228625,3.97848674257618,3.89309006473177,1,49.062258082689
"4090","e1q5-4",40,"BOUCUR_34_6",49.062258082689,3.89309006473177,3.69530013085134,1,40.2576533387476
"4093","e1q5-4",35,"BOUCUR_35_10",17.6278704887555,2.86948120004757,3.63027645597189,1,37.723243991841
"4094","e1q5-4",37,"BOUCUR_35_10",37.723243991841,3.63027645597189,3.61710769001436,1,37.2297320242546
"4095","e1q5-4",38,"BOUCUR_35_10",37.2297320242546,3.61710769001436,1.53146993739732,1,4.62497024484801
"4097","e1q5-4",35,"BOUCUR_35_11",12.9302418834125,2.55956889975593,3.50960009339263,1,33.4348942749084
"4098","e1q5-4",37,"BOUCUR_35_11",33.4348942749084,3.50960009339263,3.84595101313049,1,46.8031736252831
"4099","e1q5-4",38,"BOUCUR_35_11",46.8031736252831,3.84595101313049,4.33743039708457,1,76.5106844493419
"4101","e1q5-4",35,"BOUCUR_35_12",0.885869402527494,-0.121185740452186,2.68187155198401,1,14.6124156157715
"4102","e1q5-4",37,"BOUCUR_35_12",14.6124156157715,2.68187155198401,3.7306628239219,1,41.7067432315439
"4103","e1q5-4",38,"BOUCUR_35_12",41.7067432315439,3.7306628239219,4.33523352161735,1,76.3427844988635
"4104","e1q5-4",39,"BOUCUR_35_12",76.3427844988635,4.33523352161735,2.1899902063324,1,8.9351256066201
"4106","e1q5-4",35,"BOUCUR_35_13",8.08134595736856,2.08955843754253,3.89194164316998,1,49.005946268676
"4107","e1q5-4",37,"BOUCUR_35_13",49.005946268676,3.89194164316998,4.35933585418932,1,78.2051775304873
"4108","e1q5-4",39,"BOUCUR_35_13",78.2051775304873,4.35933585418932,3.9754932282741,1,53.2763878472455
"4109","e1q5-4",40,"BOUCUR_35_13",53.2763878472455,3.9754932282741,4.50563171588219,1,90.5255123938149
"4110","e1q5-4",41,"BOUCUR_35_13",90.5255123938149,4.50563171588219,3.91297373287444,1,50.0475589765444
"4115","e1q5-4",35,"BOUCUR_35_2",1.99152544834549,0.688900902039208,2.60706636988841,1,13.5592147275595
"4117","e1q5-4",35,"BOUCUR_35_3",2.66951087429049,0.981895262480614,2.76356201369971,1,15.856222558155
"4118","e1q5-4",37,"BOUCUR_35_3",15.856222558155,2.76356201369971,2.68692209353566,1,14.6864029086855
"4120","e1q5-4",35,"BOUCUR_35_4",2.32707214309525,0.844610886458943,2.12098941823886,1,8.3393845462908
"4122","e1q5-4",35,"BOUCUR_35_5",8.05913165871846,2.08680581606443,3.26230818617982,1,26.1097337699272
"4123","e1q5-4",37,"BOUCUR_35_5",26.1097337699272,3.26230818617982,4.75816610243434,1,116.532022028526
"4125","e1q5-4",35,"BOUCUR_35_6",23.1829868296045,3.14341868334685,3.85657099593245,1,47.302871217696
"4126","e1q5-4",37,"BOUCUR_35_6",47.302871217696,3.85657099593245,3.10011185373533,1,22.2004343440764
"4127","e1q5-4",38,"BOUCUR_35_6",22.2004343440764,3.10011185373533,3.69454576108622,1,40.227295634161
"4128","e1q5-4",40,"BOUCUR_35_6",40.227295634161,3.69454576108622,4.01127372833563,1,55.2171574488178
"4130","e1q5-4",35,"BOUCUR_35_7",12.075391387276,2.49116961203827,3.63755590020083,1,37.9988501554259
"4131","e1q5-4",37,"BOUCUR_35_7",37.9988501554259,3.63755590020083,3.88219795250461,1,48.530766250465
"4132","e1q5-4",38,"BOUCUR_35_7",48.530766250465,3.88219795250461,4.58728731815708,1,98.227608174818
"4133","e1q5-4",39,"BOUCUR_35_7",98.227608174818,4.58728731815708,4.13579473251759,1,62.5392733199349
"4134","e1q5-4",40,"BOUCUR_35_7",62.5392733199349,4.13579473251759,5.0450808438555,1,155.256850253383
"4135","e1q5-4",41,"BOUCUR_35_7",155.256850253383,5.0450808438555,4.30375270149471,1,73.9768866239015
"4137","e1q5-4",35,"BOUCUR_35_8",9.7105272233135,2.2732105777719,3.91949825213538,1,50.3751628056405
"4138","e1q5-4",37,"BOUCUR_35_8",50.3751628056405,3.91949825213538,4.56078469395918,1,95.6585130444909
"4139","e1q5-4",38,"BOUCUR_35_8",95.6585130444909,4.56078469395918,4.58572989886158,1,98.0747456689013
"4140","e1q5-4",39,"BOUCUR_35_8",98.0747456689013,4.58572989886158,4.17473650940664,1,65.0227045326441
"4141","e1q5-4",40,"BOUCUR_35_8",65.0227045326441,4.17473650940664,5.0662093288808,1,158.57209197696
"4143","e1q5-4",35,"BOUCUR_35_9",3.89002770084752,1.35841627864549,2.49701726391655,1,12.146210934626
"4145","e1q5-4",37,"BOUCUR_37_1",10.290943617596,2.33126424803183,2.83835179327306,1,17.087578452703
"4147","e1q5-4",37,"BOUCUR_37_10",15.742295616586,2.75635107838945,4.40833382799289,1,82.1325025590025
"4148","e1q5-4",39,"BOUCUR_37_10",82.1325025590025,4.40833382799289,3.8711201328491,1,47.9961180101639
"4149","e1q5-4",40,"BOUCUR_37_10",47.9961180101639,3.8711201328491,4.48506557581295,1,88.6827660667682
"4150","e1q5-4",41,"BOUCUR_37_10",88.6827660667682,4.48506557581295,4.93600850845252,1,139.213469720524
"4151","e1q5-4",42,"BOUCUR_37_10",139.213469720524,4.93600850845252,4.38960597244128,1,80.6086506922535
"4153","e1q5-4",37,"BOUCUR_37_11",15.1475072797335,2.71783598242666,3.17689929668183,1,23.972307181235
"4154","e1q5-4",38,"BOUCUR_37_11",23.972307181235,3.17689929668183,2.03538100122698,1,7.655168198406
"4155","e1q5-4",39,"BOUCUR_37_11",7.655168198406,2.03538100122698,-0.342384671275221,1,0.710075006708501
"4157","e1q5-4",37,"BOUCUR_37_12",9.30908755467591,2.23099107946942,3.36263422057677,1,28.8651279318071
"4159","e1q5-4",37,"BOUCUR_37_13",15.039979185477,2.71071193457639,3.54117960956146,1,34.507600687713
"4160","e1q5-4",38,"BOUCUR_37_13",34.507600687713,3.54117960956146,1.81549410481666,1,6.14411126252704
"4161","e1q5-4",39,"BOUCUR_37_13",6.14411126252704,1.81549410481666,2.79373544694885,1,16.3419504182239
"4162","e1q5-4",40,"BOUCUR_37_13",16.3419504182239,2.79373544694885,5.18226170192837,1,178.085131342482
"4163","e1q5-4",41,"BOUCUR_37_13",178.085131342482,5.18226170192837,5.57488912431261,1,263.720313844791
"4165","e1q5-4",37,"BOUCUR_37_14",10.5551768167275,2.35661643310005,3.49002273761332,1,32.7866931889085
"4166","e1q5-4",39,"BOUCUR_37_14",32.7866931889085,3.49002273761332,2.55798149050241,1,12.909732580432
"4169","e1q5-4",37,"BOUCUR_37_16",24.1811246301485,3.18557235486388,3.77097579185325,1,43.4224154090235
"4173","e1q5-4",37,"BOUCUR_37_19",15.8305938193535,2.7619443854669,4.48820743953697,1,88.9618333986185
"4175","e1q5-4",37,"BOUCUR_37_2",16.6313398058215,2.8112888555532,3.91278680302475,1,50.0382044682135
"4177","e1q5-4",37,"BOUCUR_37_20",12.354465370573,2.51401756619131,3.08380620766182,1,21.8413772036075
"4178","e1q5-4",39,"BOUCUR_37_20",21.8413772036075,3.08380620766182,3.13865671352765,1,23.0728525821045
"4180","e1q5-4",37,"BOUCUR_37_21",22.6534300756474,3.12031127868186,4.20376957862043,1,66.938184801737
"4181","e1q5-4",39,"BOUCUR_37_21",66.938184801737,4.20376957862043,4.87213251801888,1,130.599125136587
"4184","e1q5-4",37,"BOUCUR_37_23",14.816917659007,2.69576961301382,4.0868181312715,1,59.5501093023499
"4185","e1q5-4",39,"BOUCUR_37_23",59.5501093023499,4.0868181312715,3.82261737166226,1,45.7237278286421
"4188","e1q5-4",37,"BOUCUR_37_25",19.4364316120861,2.9671492231342,2.14024737130987,1,8.5015404059782
"4190","e1q5-4",37,"BOUCUR_37_26",16.8066683350735,2.8217757323622,3.83695693529173,1,46.3841096107366
"4191","e1q5-4",38,"BOUCUR_37_26",46.3841096107366,3.83695693529173,3.65356246171729,1,38.6119750076544
"4192","e1q5-4",39,"BOUCUR_37_26",38.6119750076544,3.65356246171729,3.53529732697685,1,34.305213063322
"4193","e1q5-4",40,"BOUCUR_37_26",34.305213063322,3.53529732697685,4.6733472167163,1,107.055481280233
"4194","e1q5-4",41,"BOUCUR_37_26",107.055481280233,4.6733472167163,4.88944926268396,1,132.880371716231
"4195","e1q5-4",42,"BOUCUR_37_26",132.880371716231,4.88944926268396,5.37782010371546,1,216.549704637873
"4197","e1q5-4",37,"BOUCUR_37_27",17.5055498302805,2.86251796381226,2.60602073331883,1,13.545044126726
"4198","e1q5-4",38,"BOUCUR_37_27",13.545044126726,2.60602073331883,2.79266238658562,1,16.324423924147
"4199","e1q5-4",39,"BOUCUR_37_27",16.324423924147,2.79266238658562,2.5787820090522,1,13.18107394986
"4201","e1q5-4",37,"BOUCUR_37_28",12.4420376307441,2.52108087058143,3.10218078112001,1,22.2464129774688
"4203","e1q5-4",37,"BOUCUR_37_29",17.75252692972,2.87652786802663,4.02122231305517,1,55.7692316426902
"4204","e1q5-4",38,"BOUCUR_37_29",55.7692316426902,4.02122231305517,3.20482928102241,1,24.6512912139729
"4206","e1q5-4",37,"BOUCUR_37_3",21.782160186278,3.08109129469302,3.09081400142548,1,21.994974631527
"4208","e1q5-4",37,"BOUCUR_37_30",23.0687353511535,3.13847825278772,4.26105903448662,1,70.8850133913849
"4210","e1q5-4",37,"BOUCUR_37_31",9.38326009647974,2.23892726089385,3.98938644138906,1,54.021733693008
"4211","e1q5-4",38,"BOUCUR_37_31",54.021733693008,3.98938644138906,4.55873357305295,1,95.4625069533403
"4214","e1q5-4",37,"BOUCUR_37_33",20.9170701535775,3.04056557936861,4.12454928349557,1,61.8399306907812
"4215","e1q5-4",38,"BOUCUR_37_33",61.8399306907812,4.12454928349557,4.85769518191473,1,128.727167230094
"4216","e1q5-4",39,"BOUCUR_37_33",128.727167230094,4.85769518191473,5.17658114331576,1,177.076376174888
